ID,RegistrationDate,District,same_as_wikidata_distrito,Hood,same_as_wikidata_hood,HoodCanonized,Street,same_as_wikidata_street,StreetCanonized,Direction,DirectionCanonized,Number,Company,same_as_wikidata_company,Places,Longitude,Latitude
194,2019-03-10T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,calle de Francisco Silvela,https://www.wikidata.org/wiki/Q26833642,CalleDeFranciscoSilvela, Calle De Francisco Silvela 86,CalleDeFranciscoSilvela86,86,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6771947,40.4371986
195,2019-03-10T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Prosperidad,https://www.wikidata.org/wiki/Q4776,05-02Prosperidad, Calle Del Padre Indalecio Hernandez,,CalleDelPadreIndalecioHernandez, Calle Del Padre Indalecio Hernandez 1,CalleDelPadreIndalecioHernandez1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6754913,40.4392483
196,2019-10-24T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Ciudad Jardín,https://www.wikidata.org/wiki/Q3773744,05-03CiudadJardin,calle de Suero de Quiñones,https://www.wikidata.org/wiki/Q29202471,CalleDeSueroDeQuinnones, Calle De Suero De Quiñones 2,CalleDeSueroDeQuinnones2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6750918,40.4440957
198,2019-10-17T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Almagro,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,glorieta de Rubén Darío,https://www.wikidata.org/wiki/Q26844354,GlorietaDeRubenDario, Glorieta De Ruben Dario 2,GlorietaDeRubenDario2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6915713,40.4331172
199,2019-06-28T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Fernando el Católico,https://www.wikidata.org/wiki/Q27243299,CalleDeFernandoElCatolico, Calle De Fernando El Catolico 61,CalleDeFernandoElCatolico61,61,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.7148406,40.4343244
200,2019-09-09T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Arapiles,https://www.wikidata.org/wiki/Q10856744,07-02Arapiles,glorieta de Quevedo,https://www.wikidata.org/wiki/Q12175532,GlorietaDeQuevedo, Glorieta De Quevedo 4,GlorietaDeQuevedo4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.704671,40.4336617
201,2019-10-24T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de José Abascal,https://www.wikidata.org/wiki/Q27310549,CalleDeJoseAbascal, Calle De Jose Abascal 2,CalleDeJoseAbascal2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7038161,40.4387323
203,2019-05-30T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Vallehermoso,https://www.wikidata.org/wiki/Q6122685,07-06Vallehermoso, Calle Del General Ampudia,,CalleDelGeneralAmpudia, Calle Del General Ampudia 2,CalleDelGeneralAmpudia2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7144239,40.4417547
204,2019-04-08T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Bellas Vistas,https://www.wikidata.org/wiki/Q11908929,06-01BellasVistas, Calle Del Doctor Santero,,CalleDelDoctorSantero, Calle Del Doctor Santero 1,CalleDelDoctorSantero1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7041702,40.4476606
205,2019-06-21T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Bellas Vistas,https://www.wikidata.org/wiki/Q11908929,06-01BellasVistas,calle de Navarra,https://www.wikidata.org/wiki/Q118360196,CalleDeNavarra, Calle De Navarra 1,CalleDeNavarra1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7033408,40.4535024
206,2019-09-15T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Berruguete,https://www.wikidata.org/wiki/Q11909208,06-06Berruguete,calle del Marqués de Viana,https://www.wikidata.org/wiki/Q28944893,CalleDelMarquesDeViana, Calle Del Marques De Viana 5,CalleDelMarquesDeViana5,5,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6990499,40.4607994
207,2019-07-26T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Valdeacederas,https://www.wikidata.org/wiki/Q10388711,06-05Valdeacederas,calle de las Azucenas,https://www.wikidata.org/wiki/Q27150352,CalleDeLasAzucenas, Calle De Las Azucenas 1,CalleDeLasAzucenas1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,18,-3.6973991,40.4630291
209,2019-03-10T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,05-05NuevaEspanna, Plaza De Castilla,,PlazaDeCastilla, Plaza De Castilla 9,PlazaDeCastilla9,9,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6887875,40.4656872
210,2019-07-19T00:00:00Z,Centro,https://www.wikidata.org/wiki/Q1763376,Sol,https://www.wikidata.org/wiki/Q2465181,01-06Sol,calle de las Tres Cruces,https://www.wikidata.org/wiki/Q24537177,CalleDeLasTresCruces, Calle De Las Tres Cruces 9,CalleDeLasTresCruces9,9,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.702631,40.4197538
211,2019-08-23T00:00:00Z,Centro,https://www.wikidata.org/wiki/Q1763376,Universidad,https://www.wikidata.org/wiki/Q10387767,01-05Universidad,calle del Desengaño,https://www.wikidata.org/wiki/Q5741000,CalleDelDesenganno, Calle Del Desengaño 3,CalleDelDesenganno3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7025369,40.4206168
212,2020-06-29T00:00:00Z,Carabanchel,https://www.wikidata.org/wiki/Q1001991,San Isidro,https://www.wikidata.org/wiki/Q3813733,11-03SanIsidro, Glorieta Del Marques De Vadillo,,GlorietaDelMarquesDeVadillo, Glorieta Del Marques De Vadillo 9,GlorietaDelMarquesDeVadillo9,9,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7165313,40.3981605
213,2020-09-18T00:00:00Z,Usera,https://www.wikidata.org/wiki/Q953368,Moscardó,https://www.wikidata.org/wiki/Q11937679,12-05Moscardo,calle de Antonio López,https://www.wikidata.org/wiki/Q42238475,CalleDeAntonioLopez, Calle De Antonio Lopez 129,CalleDeAntonioLopez129,129,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7001575,40.3889363
214,2020-10-25T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,San Pascual,https://www.wikidata.org/wiki/Q165612,15-05SanPascual, Calle De La Condesa De Venadito,,CalleDeLaCondesaDeVenadito, Calle De La Condesa De Venadito 2,CalleDeLaCondesaDeVenadito2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6569597,40.4434012
215,2020-10-25T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Pueblo Nuevo,https://www.wikidata.org/wiki/Q71753,15-02PuebloNuevo, Calle De Gutierre De Cetina,,CalleDeGutierreDeCetina, Calle De Gutierre De Cetina 77,CalleDeGutierreDeCetina77,77,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6409697,40.4296903
216,2020-10-26T00:00:00Z,Latina,https://www.wikidata.org/wiki/Q794954,Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,10-02PuertaDelAngel, Plaza De La Puerta Del Angel,,PlazaDeLaPuertaDelAngel, Plaza De La Puerta Del Angel 3,PlazaDeLaPuertaDelAngel3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7288948,40.4140528
217,2020-10-31T00:00:00Z,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,La Paz,https://www.wikidata.org/wiki/Q5869740,08-05LaPaz,calle de Pedro Rico,https://www.wikidata.org/wiki/Q56427389,CalleDePedroRico, Calle De Pedro Rico 4,CalleDePedroRico4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6891094,40.4810028
218,2020-11-21T00:00:00Z,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Media Legua,https://www.wikidata.org/wiki/Q9031035,14-04MediaLegua,calle del Camino de los Vinateros,https://www.wikidata.org/wiki/Q28935892,CalleDelCaminoDeLosVinateros, Calle Del Camino De Los Vinateros 28,CalleDelCaminoDeLosVinateros28,28,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6573999,40.4105519
219,2020-11-21T00:00:00Z,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Marroquina,https://www.wikidata.org/wiki/Q11935636,14-03Marroquina,calle del Camino de los Vinateros,https://www.wikidata.org/wiki/Q28935892,CalleDelCaminoDeLosVinateros, Calle Del Camino De Los Vinateros 108,CalleDelCaminoDeLosVinateros108,108,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6467783,40.4083961
220,2020-11-21T00:00:00Z,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Media Legua,https://www.wikidata.org/wiki/Q9031035,14-04MediaLegua, Calle Del Arroyo De Las Pilillas,,CalleDelArroyoDeLasPilillas, Calle Del Arroyo De Las Pilillas 4,CalleDelArroyoDeLasPilillas4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6514264,40.4061548
221,2020-11-21T00:00:00Z,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Pavones,https://www.wikidata.org/wiki/Q71760,14-01Pavones,calle de la Hacienda de Pavones,https://www.wikidata.org/wiki/Q28936083,CalleDeLaHaciendaDePavones, Calle De La Hacienda De Pavones 346,CalleDeLaHaciendaDePavones346,346,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6346859,40.4004579
222,2020-07-12T00:00:00Z,Usera,https://www.wikidata.org/wiki/Q953368,Moscardó,https://www.wikidata.org/wiki/Q11937679,12-05Moscardo, Calle De Eugenio Caxes,,CalleDeEugenioCaxes, Calle De Eugenio Caxes 5,CalleDeEugenioCaxes5,5,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7026887,40.3917816
223,2020-07-12T00:00:00Z,Latina,https://www.wikidata.org/wiki/Q794954,Los Cármenes,https://www.wikidata.org/wiki/Q10319792,10-01Carmenes,paseo de la Ermita del Santo,https://www.wikidata.org/wiki/Q28137105,PaseoDeLaErmitaDelSanto, Paseo De La Ermita Del Santo 48,PaseoDeLaErmitaDelSanto48,48,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7245226,40.4064341
224,2020-07-12T00:00:00Z,Latina,https://www.wikidata.org/wiki/Q794954,Puerta del Ángel,https://www.wikidata.org/wiki/Q31142,10-02PuertaDelAngel, Calle De Caramuel,,CalleDeCaramuel, Calle De Caramuel 52,CalleDeCaramuel52,52,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7288262,40.408882
225,2020-12-19T00:00:00Z,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Numancia,https://www.wikidata.org/wiki/Q10338144,13-06Numancia, Calle De La Sierra Toledana,,CalleDeLaSierraToledana, Calle De La Sierra Toledana 33,CalleDeLaSierraToledana33,33,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6601933,40.4026388
226,2020-12-19T00:00:00Z,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Numancia,https://www.wikidata.org/wiki/Q10338144,13-06Numancia, Camino De Valderribas,,CaminoDeValderribas, Camino De Valderribas 94,CaminoDeValderribas94,94,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6606789,40.3991986
227,2020-12-19T00:00:00Z,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,San Diego,https://www.wikidata.org/wiki/Q11946851,13-02SanDiego,calle del Arroyo del Olivar,https://www.wikidata.org/wiki/Q29561517,CalleDelArroyoDelOlivar, Calle Del Arroyo Del Olivar 4,CalleDelArroyoDelOlivar4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6661421,40.3940355
228,2020-12-19T00:00:00Z,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Comillas,https://www.wikidata.org/wiki/Q955844,11-01Comilla, Calle De San Delfin,,CalleDeSanDelfin, Calle De San Delfin 9,CalleDeSanDelfin9,9,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7080437,40.3943842
229,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Concepción,https://www.wikidata.org/wiki/Q11915156,15-04Concepcion,calle de José del Hierro,https://www.wikidata.org/wiki/Q29910699,CalleDeJoseDelHierro, Calle De Jose Del Hierro 5,CalleDeJoseDelHierro5,5,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6486507,40.4370782
230,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,San Pascual,https://www.wikidata.org/wiki/Q165612,15-05SanPascual, Calle De Carlota O'neill,,CalleDeCarlotaOneill, Calle De Carlota O'neill 32,CalleDeCarlotaOneill32,32,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6491034,40.4436986
231,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,San Pascual,https://www.wikidata.org/wiki/Q165612,15-05SanPascual, Calle De Los Derechos Humanos,,CalleDeLosDerechosHumanos, Calle De Los Derechos Humanos 14,CalleDeLosDerechosHumanos14,14,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6558172,40.439748
232,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Ventas,https://www.wikidata.org/wiki/Q71762,15-01Ventas, Calle De Jose Maria Pereda,,CalleDeJoseMariaPereda, Calle De Jose Maria Pereda 1,CalleDeJoseMariaPereda1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6485701,40.4328362
233,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Ventas,https://www.wikidata.org/wiki/Q71762,15-01Ventas,avenida del Marqués de Corbera,https://www.wikidata.org/wiki/Q29168364,AvenidaDelMarquesDeCorbera, Avenida Del Marques De Corbera 12,AvenidaDelMarquesDeCorbera12,12,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.655633,40.4229144
234,2020-12-19T00:00:00Z,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Ventas,https://www.wikidata.org/wiki/Q71762,15-01Ventas,avenida del Marqués de Corbera,https://www.wikidata.org/wiki/Q29168364,AvenidaDelMarquesDeCorbera, Avenida Del Marques De Corbera 52,AvenidaDelMarquesDeCorbera52,52,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.651125,40.426163
235,2020-12-19T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Legazpi,https://www.wikidata.org/wiki/Q3773990,02-04Legazpi, Calle Del Sodio,,CalleDelSodio, Calle Del Sodio 1,CalleDelSodio1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6911834,40.3889853
236,2020-12-19T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,https://www.wikidata.org/wiki/Q3773740,02-01Imperial,paseo Imperial,https://www.wikidata.org/wiki/Q118634190,PaseoImperial, Paseo Imperial 20,PaseoImperial20,20,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7171449,40.4074236
238,2020-12-19T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de San Germán,https://www.wikidata.org/wiki/Q26750807,CalleDeSanGerman, Calle De San Germán 5,CalleDeSanGerman5,5,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6932474,40.4562183
239,2020-12-19T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Berruguete,https://www.wikidata.org/wiki/Q11909208,06-06Berruguete,calle de Francos Rodríguez,https://www.wikidata.org/wiki/Q26810988,CalleDeFrancosRodriguez, Calle De Francos Rodriguez 62,CalleDeFrancosRodriguez62,62,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7079276,40.4567345
240,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,avenida de Brasilia,https://www.wikidata.org/wiki/Q118670004,AvenidaDeBrasilia, Avenida De Brasilia 9,AvenidaDeBrasilia9,9,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6609886,40.4367138
241,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,avenida de Camilo José Cela,https://www.wikidata.org/wiki/Q118611967,AvenidaDeCamiloJoseCela, Avenida De Camilo Jose Cela 23,AvenidaDeCamiloJoseCela23,23,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6677796,40.4377568
242,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera, Avenida De Bruselas,,AvenidaDeBruselas, Avenida De Bruselas 56,AvenidaDeBruselas56,56,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6629058,40.4394662
243,2021-01-01T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,calle de Cartagena,https://www.wikidata.org/wiki/Q27038851,CalleDeCartagena, Calle De Cartagena 38,CalleDeCartagena38,38,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6700894,40.4351648
244,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Vallehermoso,https://www.wikidata.org/wiki/Q6122685,07-06Vallehermoso, Calle De Isaac Peral,,CalleDeIsaacPeral, Calle De Isaac Peral 44,CalleDeIsaacPeral44,44,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7175468,40.4398513
245,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Arapiles,https://www.wikidata.org/wiki/Q10856744,07-02Arapiles, Calle De Galileo,,CalleDeGalileo, Calle De Galileo 63,CalleDeGalileo63,63,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7101726,40.4364656
246,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Trafalgar,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 87,CalleDeSantaEngracia87,87,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.699252,40.436026
247,2021-01-01T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Zurbano,https://www.wikidata.org/wiki/Q27043742,CalleDeZurbano, Calle De Zurbano 90,CalleDeZurbano90,90,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.692843,40.4383672
248,2021-01-01T00:00:00Z,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,La Paz,https://www.wikidata.org/wiki/Q5869740,08-05LaPaz,calle de Sinesio Delgado,https://www.wikidata.org/wiki/Q52245452,CalleDeSinesioDelgado, Calle De Sinesio Delgado 2,CalleDeSinesioDelgado2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6878414,40.4743243
249,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Castilla,https://www.wikidata.org/wiki/Q3813735,05-06Castilla,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 298,PaseoDeLaCastellana298,298,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6852959,40.4794159
250,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 113,CalleDeSerrano113,113,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6861,40.4408151
251,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Prosperidad,https://www.wikidata.org/wiki/Q4776,05-02Prosperidad,calle de Santa Hortensia,https://www.wikidata.org/wiki/Q28943619,CalleDeSantaHortensia, Calle De Santa Hortensia 31,CalleDeSantaHortensia31,31,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6668532,40.444183
253,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica, Calle Del Doctor Fleming,,CalleDelDoctorFleming, Calle Del Doctor Fleming 7,CalleDelDoctorFleming7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.688443,40.455606
254,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,05-05NuevaEspanna, Avenida De Pio Xii,,AvenidaDePioXii, Avenida De Pio Xii 3,AvenidaDePioXii3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6765549,40.4610436
255,2021-01-01T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Nueva España,https://www.wikidata.org/wiki/Q10338128,05-05NuevaEspanna,calle del General López Pozas,https://www.wikidata.org/wiki/Q29055446,CalleDelGeneralLopezPozas, Calle Del General Lopez Pozas 2,CalleDelGeneralLopezPozas2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6851815,40.4637286
256,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,calle de Beatriz de Bobadilla,https://www.wikidata.org/wiki/Q62935606,CalleDeBeatrizDeBobadilla, Calle De Beatriz De Bobadilla 2,CalleDeBeatrizDeBobadilla2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7138353,40.4463599
257,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,avenida de Juan de Herrera,https://www.wikidata.org/wiki/Q118644577,AvenidaDeJuanDeHerrera, Avenida De Juan De Herrera 1,AvenidaDeJuanDeHerrera1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.73029,40.438804
258,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,Avenida Complutense,https://www.wikidata.org/wiki/Q63954356,AvenidaComplutense, Avenida Complutense 14,AvenidaComplutense14,14,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7273004,40.449019
261,2021-01-01T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Ciudad Universitaria,https://www.wikidata.org/wiki/Q3319235,09-03CiudadUniversitaria,Avenida Complutense,https://www.wikidata.org/wiki/Q63954356,AvenidaComplutense, Avenida Complutense 7,AvenidaComplutense7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7292576,40.4505032
